capital	Nad Odrą
capital	Nad Odrą
capital	Ngưu Hống
capital	Ngưu Hống
capital	Ngưu Hống
capital	Gau Baden
capital	Gau Baden
capital	Gau Baden
capital	Muli State
capital	Muli State
capital	Muli State
capital	Hồ dynasty
capital	Hồ dynasty
capital	Hồ dynasty
capital	Ba (state)
capital	Ba (state)
capital	Ba (state)
capital	Banu Ilyas
capital	Banu Ilyas
capital	Banu Ilyas
capital	Rai dynasty
capital	Rai dynasty
capital	Rai dynasty
capital	South Korea
capital	South Korea
capital	South Korea
capital	Cibao State
capital	Cibao State
capital	Cibao State
capital	Gau Hamburg
capital	Gau Hamburg
capital	Gau Hamburg
capital	New Zealand
capital	New Zealand
capital	New Zealand
capital	Akpakip Oro
capital	Akpakip Oro
capital	Akpakip Oro
capital	Tír Eoghain
capital	Tír Eoghain
capital	Tír Eoghain
capital	Couto Misto
capital	Couto Misto
capital	Couto Misto
capital	Nogai Horde
capital	Nogai Horde
capital	Nogai Horde
capital	Mito Domain
capital	Mito Domain
capital	Mito Domain
capital	Degar State
capital	Degar State
capital	Degar State
capital	Yin Kingdom
capital	Yin Kingdom
capital	Yin Kingdom
capital	Oron Nation
capital	Oron Nation
capital	Oron Nation
capital	Saudi Arabia
capital	Saudi Arabia
capital	Saudi Arabia
capital	Morea Eyalet
capital	Morea Eyalet
capital	Morea Eyalet
capital	Sial dynasty
capital	Sial dynasty
capital	Sial dynasty
capital	Kart dynasty
capital	Kart dynasty
capital	Kart dynasty
capital	Dian kingdom
capital	Dian kingdom
capital	Dian kingdom
capital	Later Sabeol
capital	Later Sabeol
capital	Later Sabeol
capital	South Africa
capital	South Africa
capital	South Africa
capital	Cretan State
capital	Cretan State
capital	Cretan State
capital	Öland County
capital	Öland County
capital	Öland County
capital	Bačka Oblast
capital	Bačka Oblast
capital	Bačka Oblast
capital	French Congo
capital	French Congo
capital	French Congo
capital	Makrai State
capital	Makrai State
capital	Makrai State
capital	Bhajji State
capital	Bhajji State
capital	Bhajji State
capital	Spanish Oran
capital	Spanish Oran
capital	Spanish Oran
capital	Amt Bilstein
capital	Amt Bilstein
capital	Amt Bilstein
capital	Mana dynasty
capital	Mana dynasty
capital	Mana dynasty
capital	Zulu Kingdom
capital	Zulu Kingdom
capital	Zulu Kingdom
capital	Uniara Jagir
capital	Uniara Jagir
capital	Uniara Jagir
capital	Kehsi Mansam
capital	Kehsi Mansam
capital	Kehsi Mansam
capital	Bihar County
capital	Bihar County
capital	Bihar County
capital	Malayan Union
capital	Malayan Union
capital	Malayan Union
capital	Hotak dynasty
capital	Hotak dynasty
capital	Hotak dynasty
capital	United States
capital	United States
capital	United States
capital	Humska zemlja
capital	Humska zemlja
capital	Humska zemlja
capital	Bichi Emirate
capital	Bichi Emirate
capital	Bichi Emirate
capital	Oulu Province
capital	Oulu Province
capital	Oulu Province
capital	Khasa Kingdom
capital	Khasa Kingdom
capital	Khasa Kingdom
capital	Patola Shahis
capital	Patola Shahis
capital	Patola Shahis
capital	Waiapu County
capital	Waiapu County
capital	Waiapu County
capital	Guiyi Circuit
capital	Guiyi Circuit
capital	Guiyi Circuit
capital	Mawkmai State
capital	Mawkmai State
capital	Mawkmai State
capital	Gujarat Subah
capital	Gujarat Subah
capital	Gujarat Subah
capital	Waimea County
capital	Waimea County
capital	Waimea County
capital	Tselinny Krai
capital	Tselinny Krai
capital	Tselinny Krai
capital	Ugocsa County
capital	Ugocsa County
capital	Ugocsa County
capital	Ngoni Kingdom
capital	Ngoni Kingdom
capital	Ngoni Kingdom
capital	Siberian Krai
capital	Siberian Krai
capital	Siberian Krai
capital	Mongpan State
capital	Mongpan State
capital	Mongpan State
capital	Pannonia Prima
capital	Pannonia Prima
capital	Pannonia Prima
capital	Waimate County
capital	Waimate County
capital	Waimate County
capital	Abhira dynasty
capital	Abhira dynasty
capital	Abhira dynasty
capital	Damodar Sekhar
capital	Damodar Sekhar
capital	Damodar Sekhar
capital	United Kingdom
capital	United Kingdom
capital	United Kingdom
capital	Labin Republic
capital	Labin Republic
capital	Labin Republic
capital	Bauchi Emirate
capital	Bauchi Emirate
capital	Bauchi Emirate
capital	Lunavada State
capital	Lunavada State
capital	Lunavada State
capital	Middle Francia
capital	Middle Francia
capital	Middle Francia
capital	Akyem Kingdoms
capital	Akyem Kingdoms
capital	Akyem Kingdoms
capital	Waikato County
capital	Waikato County
capital	Waikato County
capital	Davaka kingdom
capital	Davaka kingdom
capital	Davaka kingdom
capital	Amurru kingdom
capital	Amurru kingdom
capital	Amurru kingdom
capital	Safavid Talish
capital	Safavid Talish
capital	Safavid Talish
capital	Western Beylik
capital	Western Beylik
capital	Western Beylik
capital	British Guinea
capital	British Guinea
capital	British Guinea
capital	Khmer Republic
capital	Khmer Republic
capital	Khmer Republic
capital	Kalmyk Khanate
capital	Kalmyk Khanate
capital	Kalmyk Khanate
capital	Varman dynasty
capital	Varman dynasty
capital	Varman dynasty
capital	Lagunes Region
capital	Lagunes Region
